Brand Name,Product Name,Size,Availability Status,Price,Category,Notes,SKU,Image,Carton Size
Smart Collection,SMART- BLUVAGE313/446 - 100ML,,,,,,001-02020504,https://fragrancegallery.pk/wp-content/uploads/2025/12/WhatsApp-Image-2025-12-22-at-1.08.31-PM-2.jpeg,48
Smart Collection,SMART- ELIXIRME 647/666 - 100ML,,,,,,001-02020505,https://madinagift.pk/cdn/shop/files/Smart_Twist_ELIXIRME_100_ML_Perfume_by_Smart_Collection_Online_in_Karachi_Pakistan_Madina_Gift.jpg?v=1766410664,48
Smart Collection,SMART- LUCKY BOI 697/698 - 100ML,,,,,,001-02020506,https://madinagift.pk/cdn/shop/files/Smart_Twist_Lucky_Boi_100_ML_Perfume_by_Smart_Collection_Online_in_Karachi_Pakistan_Madina_Gift.jpg?v=1766408660,48
Smart Collection,SMART- MILLIONUS 385/262 - 100ML,,,,,,001-02020507,https://madinagift.pk/cdn/shop/files/Smart_Twist_MILLIONUS_100_ML_Perfume_by_Smart_Collection_Online_in_Karachi_Pakistan_Madina_Gift.jpg?v=1766411369,48
Smart Collection,SMART- OMBERNATION 677/676 - 100ML,,,,,,001-02020508,https://tuzzut.com/cdn/shop/files/cddc40ed-23bc-4cc1-949f-7343cb29dbc8_500x.jpg?v=1769888988,48
Smart Collection,SMART- PUREOMBER 518/677- 100ML,,,,,,001-02020509,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQegrNsb4qsHdJFKTuL5rAjArs1nN8QZPGYQg&s,48
Smart Collection,SMART- SCANTO 600/373 - 100ML,,,,,,001-02020510,https://madinagift.pk/cdn/shop/files/Smart_Twist_SCANTO_100_ML_Perfume_by_Smart_Collection_Online_in_Karachi_Pakistan_Madina_Gift.jpg?v=1766410518,48
Smart Collection,SMART- STRONGINAGE 676/631 - 100ML,,,,,,001-02020511,https://pictures-ghana.jijistatic.net/58417395_MTIwMC0xNjAwLTA2YzZiY2NjNDc.webp,48
Smart Collection,SMART- TUSCAGE 343/446 - 100ML,,,,,,001-02020512,https://ke.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/61/1823723/1.jpg?1811,48
Smart Collection,SMART- ARMANUS 169/385 - 100ML,,,,,,001-02020513,https://pictures-ghana.jijistatic.net/58325439_MTYwMC0xNjAwLWRmOWUxYTliMTA.webp,48
Smart Collection,SMART GUCCI GUILTY M- 334 - 100ML,,,,,,001-02020514,https://madinagift.pk/cdn/shop/files/Smart334GucciGuilty.jpg?v=1710469191,72
Smart Collection,SMART - SUGAR OUD 30ML,,,,,,001-02020518,https://f.nooncdn.com/p/pzsku/Z1DDCF91B106617A5EA1CZ/45/_/1777620693/23bcae4d-e641-4a7c-a8b8-4a67cdc3e973.jpg?width=800,144
